artist,song,lyrics,emotion
Beyoncé,Crazy In Love (Remix),uh oh uh oh uh oh oh no no uh oh uh oh uh oh oh no no uh oh uh oh uh oh oh no no uh oh uh oh uh oh oh no no   you got me looking so crazy my baby i'm not myself lately i'm foolish i don't do this i've been playing myself baby i don't care baby your love's got the best of me your love's got the best of me baby your love's got the best of me baby you're making a fool of me you got me sprung but i don't care who sees 'cause baby you got me you got me oh you got me you got me   i look and stare so deep in your eyes i touch on you more and more every time when you leave i'm begging you not to go call your name two or three times in a row such a funny thing for me to try to explain how i'm feeling and my pride is the one to blame eh i still don't understand just how your love can do what no one else can   got me looking so crazy right now your love's got me looking so crazy right now got me looking so crazy right now your touch got me looking so crazy right now your love got me hoping you'll save me right now your kiss got me hoping you'll save me right now your love looking so crazy in love got me looking got me looking so crazy in looove got me looking so crazy right now your love's got me looking so crazy right now got me looking so crazy right now your touch got me looking so crazy right now got me hoping you'll save me right now your kiss got me hoping you'll save me right now looking so crazy in love got me looking got me looking so crazy in looove   uh oh uh oh uh oh oh no no uh oh uh oh uh oh oh no no uh oh uh oh uh oh oh no no uh oh uh oh uh oh oh no no,sadness
Beyoncé,Get Me Bodied,94'8 b'day   mission one i'ma put this on when he see me in the dress i'ma get me some hey mission two gotta make that call tell him get the bottles poppin' when they play my song hey mission three got my three best friends like we do it all the time we gon' do it again hey mission four got the vintage rolls drop a couple hundreds tell him leave it at the door   i ain't worried doin' me tonight a little sweat ain't never hurt nobody while y'all standin' on the wall i'm the one tonight gettin' bodied gettin' bodied gettin' bodied gettin' bodied gettin' bodied want my body won't you get me bodied you want my body won't you get me bodied hey can you get me bodied i wanna be myself tonight can you get me bodied i wanna be myself tonight don't you see my body i wanna let it out tonight wanna party wanna dance wanna be myself tonight get me bodied   mission five skip to the front of the line let me fix my hair up 'fore i go inside hey mission six gotta check these chicks 'cause you know they gon' block when i take these flicks hey mission seven gotta make my rounds givin' eyes to the guys now i think i found him hey mission eight now we conversate and we can skip small talk let's get right to the chase hey   i ain't worried doin' me tonight a little sweat ain't never hurt nobody while y'all standin' on the wall i'm the one tonight gettin' bodied gettin' bodied gettin' bodied gettin' bodied gettin' bodied want my body won't you get me bodied you want my body won't you get me bodied you should see my body i gotta know enough to know if you can get me bodied i'm kinda tight i'm feelin' right enough to see somebody i wanna let it off tonight wanna dance wanna party wanna be myself tonight can you get me bodied i wanna be myself tonight can you get me bodied i wanna be myself tonight won't you sing my body i wanna let it out tonight wanna party wanna dance wanna be myself tonight me bodied   baby all i want is to let it go ain't no worries oh we can dance all night get me bodied that means come closer to me while we grind to the beat and your body's touching my body all i need is to let it be ain't no worry no boy dance with me feel my body don't stop just come closer to me while we grind to the beat with your body touching my body all i'm thinking 'bout is getting bodied ain't no shame 'cause i gotta get mine i swing my hair and kick off my shoes come here boy let me work on you   i ain't worried doin' me tonight a little sweat ain't never hurt nobody while y'all standin' on the wall i'm the one tonight gettin' bodied gettin' bodied gettin' bodied gettin' bodied gettin' bodied want my body won't you get me bodied you want my body won't you get me bodied hey,joy
Beyoncé,Disappear,if i begged and if i cried would it change the sky tonight would it give me some light should i wait for you to call is there any hope at all are you drifting by   when i think about it i know that i was never there or even cared the more i think about it the less that i was able to share with you i try to reach for you i can almost feel you you're nearly here and then you disappear disappear disappear disappear you disappear disappear disappear disappear   and when i lie all by myself i see your face i hear your voice my heart stays faithful and time has come and time has passed if it's good it's got to last it feels so right   when i think about it i know that i was never there or even cared the more i think about it the less that i was able to share with you i try to reach for you i can almost feel you you're nearly here and then you disappear disappear disappear disappear you disappear disappear disappear disappear you you disappear disappear disappear disappear   i missed all the signs one at a time you were ready what did i know starting our lives now my love i'm ready to show   when i think about it i know that i was never there or even cared the more i think about it the less that i was able to share with you i try to reach for you i can almost feel you you're nearly here and then you disappear you disappear you disappear you disappear disappear,love
Beyoncé,Irreplaceable (Rap Version),beyoncé to the left to the left to the left to the left mmm   beyoncé to the left everything you own in the box to the left in the closet that's my stuff yes if i bought it nigga please don't touch and keep talking that mess that's fine but could you walk and talk at the same time and it's my name that is on that jag so remove your bags let me call you a cab  prehook beyoncé standing in the front yard telling me how i'm such a fool talking bout how i'll never ever find a man like you you got me twisted  hook beyoncé you must not know 'bout me you must not know 'bout me i could have another you in a minute matter of fact he'll be here in a minute baby you must not know 'bout me you must not know 'bout me i will have another you by tomorrow so don't you ever for a second get to thinking you're irreplaceable irreplaceable   beyoncé so go ahead and get gone and call up on that chick and see if she is home oops i bet ya thought that i didn't know what did you think i was putting you out for cause you was untrue rolling her around in the car that i bought you baby you dropped them keys hurry up before your taxi leaves  prehook beyoncé standing in the front yard telling me how i'm such a fool talking bout how i'll never ever find a man like you you got me twisted  hook beyoncé you must not know 'bout me you must not know 'bout me i could have another you in a minute matter of fact he'll be here in a minute baby you must not know 'bout me you must not know 'bout me i will have another you by tomorrow so don't you ever for a second get to thinking   ghostface killah  beyoncé ayo love you need to calm down over something small word you had to flip that girl ain't mine she a custie word life she love my shit i know kianna told words she saw us both in the whip not mine in the business ugly self with a flat ass i know that's your friend but you first need a man and regardless to what i do i'mma stay on my grind bust my heat and make sure there's food when we can't stand the rain in the rolex now and we feeling like a shell jammed up in a barrel all we gotta do is talk this out now you tell me who that man that got hard who set foot in this house girl you must not know bout me that shiny thang in the room gon pluck a tree and don't make this the reason i ain't touch you in eight days i thought you was on your friend thanks he was leaving you mad late you pulling out your hair you scratch my face rip my rhyme book's wilding and you trashed the place this is unjustifiable i'mma do these dishes and wash my ass cus i ain't gotta lie to you cus i ain't gotta lie to you you're irreplaceable irreplaceable   beyoncé so since i'm not your everything how about i'll be nothing nothing at all to you baby i won't shed a tear for you i won't lose a wink of sleep cause the truth of the matter is replacing you is so easy  interlude beyoncé to the left to the left to the left to the left mmm to the left to the left everything you own in the box to the left to the left to the left don't you ever for a second get to thinking you're irreplaceable  hook beyoncé you must not know 'bout me you must not know 'bout me i could have another you in a minute matter of fact he'll be here in a minute baby you must not know 'bout me you must not know 'bout me i can have another you by tomorrow so don't you ever for a second get to thinking you must not know 'bout me baby yeah you must not know 'bout me i could have another you in a minute matter of fact he'll be here in a minute you can pack all your bags we're finished you must not know 'bout me 'cause you made your bed now lay in it you must not know 'bout me i can have another you by tomorrow don't you ever for a second get to thinking you're irreplaceable,joy
Beyoncé,Heartbeat,i guess love just wasn't enough for us to survive i swear i swear i swear i tried you took the life right out of me i'm so unlucky i can't breathe you took the life right out of me me me me i'm longing for your heartbeat heartbeat heartbeat,love
Beyoncé,Flaws and All,i'm a trainwreck in the morning i'm a bitch in the afternoon every now and then without warning i can be really mean towards you i'm a puzzle yes indeed ever complex in every way and all the pieces aren't even in the box and yet you see the picture clear as day   i don't know why you love me and that's why i love you you catch me when i fall accept me flaws and all and that's why i love you and that's why i love you and that's why i love you   i neglect you when i'm working when i need attention i tend to nag i'm a host of imperfection and you see past all that i'm a peasant by some standards but in your eyes i'm a queen you see potential in all my flaws and that's exactly what i mean   i don't know why you love me and that's why i love you you catch me when i fall accept me flaws and all and that's why i love you and that's why i love you and that's why i love you i don't know why you love me and that's why i love you you catch me when i fall accept me flaws and all and that's why i love you and that's why i love you and that's why i love you you you,anger
Beyoncé,Freakum Dress,to be or not to be not hold up bring the beat back stop i aint ready yet wait let me fix my hair yes yes yes ma'am yes ma'am now pass me my dress yes   i think im ready been locked up in the house way too long its time to get it 'cause once again hes out doing wrong and my girls are so real said its been a minute since i had some hes been acting up but he wont be the only one  pre 'cause when he acts up thats when you put it on get him uptight this is your song hold out your back time to impress pull out your freakum dress   oh put your freakum dress on oh put your freakum dress on oh put your freakum dress on oh put your freakum dress on oh every woman got one oh shut it down when the time comes oh pull out the big guns oh and put your freakum dress on   soon as he saw me turned on by how the dress was fittin' right short and backless backless backless see my silhouette in the moonlight such an attraction keep tellin' me how my outfits so nice little did he know ha my man gon' take it off tonight  pre 'cause when he acts up thats when you put it on get him uptight this is your song hold out your back time to impress pull out your freakum dress   oh put your freakum dress on oh put your freakum dress on oh put your freakum dress on oh put your freakum dress on oh every woman got one oh shut it down when the time comes oh pull out the big guns oh and put your freakum dress on   all the ladies you ain't get all dressed up in your dresses and your best digs with no reason get ready to freakum freakum   when you put it on its an invitation when they play your song get on up and shake it work it out your back you dont have to waste it spin it all around then take it to the ground and when you put it on its an invitation when they play your song get on up and shake it work it out your back you dont have to waste it spin it all around then take it to the ground  pre 'cause when he acts up thats when you put it on get him uptight this is your song hold out your back time to impress pull out your freakum dress   oh put your freakum dress on oh put your freakum dress on oh put your freakum dress on oh put your freakum dress on oh every woman got one every woman got one oh shut it down when the time comes when the time comes oh pull out the big guns oh and put your freakum dress on    ladies look it here when you been with your man for a long time oh every now and then you gotta go in the back of that closet and pull out that freakum dress oh   i got my freakum dress on i got my freakum dress on oh i got my freakum dress on i got my freakum dress on oh,anger
Beyoncé,Check on It,swizz beatz  slim thug swizz beatz dc destiny child slim thug   slim thug you need to stop playing 'round with all them clowns and the wankstas good girls gotta get down with the gangsta's go 'head girl put some back and some neck up on it while i stand up in the background and check up on it   beyoncé ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight   beyoncé if you got it flaunt it boy i know you want it while i turn around you watch me check up on it ooh you watchin' me shake it i see it in ya face ya can't take it it's blazin' you watch me in amazement you can look at it as long as you don't grab it if you don't go braggin' i might let you have it you think that i'm teasin' but i ain't got no reason i'm sure that i can please ya but first i gotta read you   beyoncé ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight   beyoncé i can tell you wanna taste it but i'ma make you chase it you've got to be patient i like my men patient more patience you take my get you in more places you can't be abrasive has to know to pace it if i let you get up on it you gotta make a promise that you gon' put it on me like no one's put it on me don't bore me just show me all men talk but don't please i can be a tease but i really wanna please you   beyoncé ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight  4 bun b well it's the king of the underground and the king of the trill standin' on the top of the south like the king of the hill you're tuned into a winner that's never takin' a loss reppin' houston with beyoncé and slim thug the boss diamonds on the wood peel i'm a dirty south soldier draped up in that crown holder homie i thought i told ya i like your wiggle and the way that you work it but no touchin' just watchin' you twerk it i'm checkin' up on you tonight   beyoncé ooh boy you looking like you like what you see yeah yeah won't you come over and check up on it i'ma let you work up on it all my ladies ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight yeah check on it check on it check on it check on it ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight hey ooh boy you looking like you like what you see won't you come over and check up on it you so sexy boy i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it and i know you want it dip it pop it twerk it stop it check on me tonight so baby check up on me ooh boy you looking like you like what you see he having such a good time won't you come over and check up on it i'm gonna work it baby you're mine i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it all mine all mine dip it pop it twerk it stop it check on me tonight,joy
Beyoncé,Why Don’t You Love Me,spoken now now now honey you better sit down and look around 'cause you must've bumped yo' head and i love you enough to talk some sense back into you baby i'd hate to see you come home me the kids and the dog is gone check my credentials i give you everything you want everything you need even your friends say i'm a good woman all i need to know is why  hook why don't you love me tell me baby why don't you love me when i make me so damn easy to love and why don't you need me tell me baby why don't you need me when i make me so damn easy to need   i got beauty i got class i got style and i got ass and you don't even care to care look here i even put money in the bank account don't have to ask no one to help me out you don't even notice that  hook why don't you love me tell me baby why don't you love me when i make me so damn easy to love why don't you need me tell me baby why don't you need me when i make me so damn easy to need   i got beauty i got heart keep my head in them books i'm sharp but you don't care to know i'm smart now now now now now now now i got moves in your bedroom keep you happy with the nasty things i do but you don't seem to be in tune ooh  hook why don't you love me tell me baby why don't you love me when i make me so damn easy to love why don't you need me tell me baby why don't you need me when i make me so damn easy to need   there's nothing not to love about me no no there's nothing not to love about me i'm lovely there's nothing not to need about me no no there's nothing not to need about me maybe you're just not the one or maybe you're just plain dumb,anger
Beyoncé,Suga Mama,damn that was so good i wanna buy him a short set   ima be like a jolly rancher that you get from the corner store ima be like a waffle cone thats dripping down to the floor the way you do it for me i cant lie lie about to be up in the mall all night yes whatever i get you putting it on yes dont give me no lip let mama do it all   let me be i wants to be gots to be your suga give mama some suga mama suga mama mama im your suga mama suga mama let me be i wants to be gots to be i dont want no baby on my waist 'cause im a suga mamamama im your suga mama suga mama hey hey sit on mama lap hey come sit on mama lap hey come sit on mama lap hey hey come sit on mama lap hey   its so good to the point that id do anything to keep you home on the phone baby what you want me to buy my accountants waiting on the phone on the phone just the thought of making love to you you dropping everything thats what ill do i'll do whatever i get you putting it on oh now take it off while i watch you perform   let me be i wants to be gots to be your suga give mama some suga mama suga mama mama im your suga mama suga mama let me be i wants to be gots to be i dont want no baby on my waist 'cause im a suga mamamama im your suga mama suga mama hey hey sit on mama lap hey come sit on mama lap hey come sit on mama lap hey hey come sit on mama lap hey   and ive always been the type to take care of mine i know just what im doing dont you worry its cool and everything is steady got you you on my taxes already yeah yeah yeah yeah i promise i wont let no bills get behind 'cause every touch every kiss and hug you best believe itll be on time suga mama mama mama yeah yeah yeah   let me be i wants to be gots to be your suga give mama some suga mama i give you all my money baby suga mama mama turn me out boy something crazy im your suga mama suga mama let me be i wants to be gots to be take my credit cards take my house take my car i dont want no baby on my waist don't forget to give mama some sugar 'cause im a suga mamamama some sugar when you walk out that door im your suga mama suga mama hey hey sit on mama lap hey hey yes come sit on mama lap hey yes come sit on mama lap hey hey yeah come sit on mama lap hey hey yeah yeah sit on mama lap hey hey come sit on mama lap hey come sit on mama lap hey hey come sit on mama lap hey,joy
Beyoncé,Green Light,give it to mama give it give it give it to my mama oh give it give it to my mama   for some strange reason you're done pleasin' me like it's okay ohh like a perm that's been left too long it's starts to burn the result is it just won't take ohh i can see now it's all coming so clear to me now i can see misinterpreted all my naiveness was just thinking if i had no you then i can't do my stock just went up over two million   so if you want to you got the green light so if you want to you got the green light so if you want to you got the green light so if you want to you got the green light give it to mama  post go go go go go go go go go go go go go go red light green light   some see me say i should be trophied 'cause it gets no stronger ladies y'all know yeah girl ya'll know this pimp ish gets no older is that a threat what's another threat yep that's another threat i'm immune you can get no colder you got the green light you the king right you holdin' up traffic green means go  pre go go go goooo go go go goooo go go go goooo go go red light green light i said you're holdin' up traffic green means go   so if you want to you got the green light green light baby so if you want to you got the green light so if you want to you got the green light so if you want to you got the green light give it to mama   go go go go ain't no problem you can go i will find somebody else go go go go it's alright i'll move along you got the green light so you can go go go go go go go red light green light i gave all i could give my love my heart now we're facing the end from what you did from the start my love you're holdin' up traffic green means go   so if you want to you got the green light so if you want to you got the green light so if you want to you got the green light so if you want to you got the green light give it to mama   go go go go ain't no problem you can go go go go go i will find somebody else go go go go so why not move along go go go go you got the green light so you can go go go go go go go go go go go green light,fear
Beyoncé,Smash Into You,produced by thedream and tricky stewart   head down as i watch my feet take turns hitting the ground eyes shut i find myself in love racing the earth and i'm soaked in your love and love was right in my path in my grasp and me and you belong   i wanna run run smash into you i wanna run run and smash into you   ears closed what i hear no one else has to know 'cause i know that what we have is worth first place in gold and i'm soaked in your love and love is right in my path in my grasp and me and you belong oh   i wanna run run smash into you i wanna run run smash into you smash into you oh   head down as i watch my feet take turns hitting the ground eyes shut i'm in love and i'm racing the earth and i'm soaked in your love your love and love is right in my path in my grasp and me and you belong   ohh i wanna run smash into you i'm willing to run run smash into you i'm willing to run run run run oohoohoohoohooh i'm willing to run run run run oohoohoohoohooh i wanna run run smash into you i'm willing to run run smash into you,anger
Beyoncé,Start Over,i feel weak we've been here before 'cause i feel we keep going back and forth maybe it's over maybe we're through but i honestly can say i still love you  pre maybe we reached the mountain peak and there's no more left to climb and maybe we lost the magic piece and we're both too blind to find   let's start over let's give love their wings let's start over stop fighting about the same old thing let's start over we can't let our good love die maybe we can start all over give love another life   i can see that we're not happy here so why would we keep pretending when there's nothing there maybe you like it well i don't maybe you'll settle well i won't  pre maybe we reached the mountain peak and there's no more left to climb and maybe we lost the magic piece and we're both too blind to find   let's start over let's give love their wings let's start over stop fighting about the same old thing let's start over we can't let our good love die maybe we can start all over give love another life   i know that this will hurt you i know you'll cry i know i called you selfish but that's a lie i feel i know what's the best for us  breakdown let's start over and let's give love their wings let's start over i'm tired of fighting about the same old thing let's start over we both know that this love won't die maybe we can start all over and give love another life,sadness
Beyoncé,Yes,uhhuh uhhuh uhhuh uhhuh uhhuh uhhuh   i said yes to your mama and yes to you dating me yes we can be together but you gotta wait for me the first time i say no it's like i never said yes it's like i never said yes i said yes we can be together yes you can stay with me but when i say no not tonight you actin' so ungratefully the first time i say no it's like i never said yes it's like i never said yes   you was on the wall i was with my crew you was watchin' me baby i was watchin' you slowly you walked over i maintained my cool you said hello to me i said hello to you you ask me where i'm from i asked you what you do you somehow intrigued me i thought you were so cool somewhere between hi and goodbye i felt so comfortable i felt like we could talk all night so i gave my number to you   i said yes to your mama and yes to you dating me yes we can be together but you gotta wait for me the first time i say no it's like i never said yes it's like i never said yes i said yes we can be together yes you can stay with me but when i say no not tonight you actin' so ungratefully the first time i say no it's like i never said yes it's like i never said yes   certainly you can call me baby i love to hear from you yes of course you can come and see me boy i want to get to know you more i'm feelin' you no baby not yet we can't take that next step why you getting so upset boy you act as though i never told you yes before you are so ungrateful mmm mmmm   you was at my house i was sittin' on my couch you was really buggin'' so i told you to get out i had been misjudging you you had a lotta nerve you too damn old to be so immature i hope you learn you said i move too slow i showed you to the door you said you'd call me later i said don't call no more it's cool if you can't wait for me i'm glad you let me know 'cause you show me your true face baby the first time i said no   i said yes to your mama and yes to you dating me yes we can be together but you gotta wait for me the first time i say no it's like i never said yes it's like i never said yes i said yes we can be together yes you can stay with me but when i say no not tonight you actin' so ungratefully the first time i say no it's like i never said yes it's like i never said yes i said yes to your mama and yes to you dating me yes we can be together but you gotta wait for me the first time i say no it's like i never said yes,anger
Beyoncé,That’s How You Like It,hook beyoncé  jayz that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby   beyoncé i need a thug that'll have my back dorag nike airs to match ain't nothin' wrong with that that's how i like it baby where my thugs at white tshirt i love that timberland boots you does that it's a fact that's how i like it baby   beyoncé i like the way you walk the way you talk the way you dress the way you smile i like the way you are the way you ain't i like your honesty integrity it levels me so please don't ever change  hook beyoncé  jay z that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby   beyoncé i like the way you brush your hair i like the stylish clothes you wear it's just the real things you do that's why i wanna stick with you where my girls at let them know we love that sexy way they does that you did that that's how i like it baby  4 beyoncé i hope you like my style the way i dress the way i flirt say yes i hope you like my mind the things i say if i'm with you then i'm with only you my loyalty will never ever change  hook beyoncé  jayz that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby  5 jayz i know you've heard i'm a gangsta they say stay away from them gangstas they never change up or pull they pants up well baby girl put ya foot down don't let 'em push you around you know what you like baby thug you know wrong from right you done felt grown before this can't be what it feel like and they don't really know whatcha feel like for instance they don't know the difference between real life and the music videos and the raggedy magazines they have it badder than he seems all they see is my baggy jeans my attitude i ain't mad at you it's just my glide way i wear my hat to the side way i lean real low when i ride that's why my minds they like my walk my accent from new york my way of thinking is slightly off they like the way he floss leave the block on a bike he come back on a porsche but of course most of all they like my honesty integrity my loyalty young hova and the letter b how you like that huh  hook beyoncé  jayz that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby that's how you like it huh that's how you like it huh that's how you like it huh that's how i like it baby,joy
Beyoncé,Resentment (Live at On the Run Tour),original lyrics i'll always remember feeling like i was no good  like i couldn't do it for you like your mistress could  been ridin' with you for six years  i gotta look at her in her eyes and see she's had half of me  new lyrics i'll always remember feeling like i was no good  like i couldn't do it for you like that wack bitch could  been ridin' with you for twelve years  i gotta look at her in her eyes and see she's had half of me she ain't even half of me that bitch will never be,joy
Beyoncé,Standing On The Sun,my body is magnified in the sun set me alight my body and your delights burn me up set me alight  pre i can't deny your desire feel like i'm on fire when you touch me i feel the flame lickin' at my feet kiss you while the sun kisses me   can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun   let's get to huggin' and kissin' don't know the floor from the ceilin' we cook it up in the kitchen nobody hotter than you you know that i twerk it and give you somethin' that's worth it but dddaddy that's perfect this 'yoncé only for you all that ocean can't you see it mix up passion with fruit sangria bb cubana ay que lindo ya tu sabes camino como cocino primo there's only one thing on my mind i wanna love you long time want you to watch me while i wind want you to love me long time we're just havin' such a good time over and over we find with the flame lickin' at my feet kiss you while the sun kisses me   can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun   your body turn up me say turn up turn up gyal you hot like the sun so you turn up turn up your body turn up me say turn up turn up gyal you like the sun so you turn up beyonce  pre i can't deny your desire feel like i'm on fire when you touch me i feel the flame lickin' at my feet oh   can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun,love
Beyoncé,Standing on the Sun Remix,mr vegas your body turn up me say turn up turn up gyal you hot like the sun so you turn up turn up your body turn up me say turn up turn up gyal you hot like the sun so you turn up beyonce ya wind fi me ya wind fi me   beyoncé my body is magnified in the sun set me alight my body and your delights burn me up set me alight  pre beyoncé i can't deny your desire feel like i'm on fire when you touch me i feel the flame lickin' at my feet   beyoncé can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun   beyoncé let's get to huggin' and kissin' don't know the floor from the ceilin' we cooked it up in the kitchen nobody hotter than you you know that i'm twerkin' and give you somethin' that's worth it but dddaddy that's perfect this 'yoncé only for you all that ocean can't you see it mix up passion with fruit sangria bb cubana i que lindo ya tu sabes camino como cocino primo there's only one thing on my mind i wanna love you long time want you to watch me while i wind want you to love me long time we're just havin' such a good time over and over we find with the flame lickin' at my feet kiss you while the sun kisses me   beyoncé can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun   mr vegas mi gal move up you body cause you know seh dat you hot move up you body cause you know you can't flap 'nuff gal a watch you meh seh 'nuff gal a chat but none a dem can possess you di goodness you have wine fi me baby wine and catch when you get yah touch yah bus' a tictoc yah una make me tun' up the temperature tun' up the temperature tun' up the temperature pon you nonstop  pre beyoncé i can't deny your desire feel like i'm on fire when you touch me i feel the flame lickin' at my feet   beyoncé can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun,love
Beyoncé,Speechless,you've got me you've got me you've got me you've got me you've got me you've got me you've got me speechless   where you been baby waited for you all day waited for you to use the key that opens my place my heart starts trembling as i hear your footsteps pace lock opened doorknob turned there appears your face  pre going outta my head i think i'm losing all my mind drive me crazy burning candles making love all night feels so strange it feels so crazy to be in your world in your arms lost for words you've got me   you've got me you've got me you've got me you've got me ohh you've got me you've got me you've got me speechless   laying so closely i feel your skin rubbing and touching me only sweat between us feeling you kissing and pleasing me i rub your back i kiss your neck i know that you love when we touch like that i can feel you need me feels so good to me feels so good to me  pre going outta my head i think i'm losing all my mind drive me crazy burning candles making love all night feels so strange it feels so crazy to be in your world in your arms lost for words you've got me you've got me   you've got me you've got me you've got me you've got me you've got me you've got me you've got me speechless   yes yes yes yes yes yes speechless all i can say is yes yes yes all i can say is yes yes yes yes kiss me hold me you've got me speechless,fear
Beyoncé,Video Phone (Extended Remix),beyoncé uh uh uh uh uh uh uh uh uh uh uh uh shawty whatcho name is  pre  beyoncé them hustlas keep on talkin' they like the way i'm walkin' you saying that you want me so press record ill let you film me   beyoncé on your video phone make a cameo tape me on your video phone i can handle you watch me on your video phone on your video video if you want me you can watch me on your video phone   beyoncé i love how you approach me fresh white with your pants hanging grown man low everything you sayin' soundin good to me no need to convince me anymore swagger it's right one blade is tight and i smell your cologne in the air baby you doin' somethin' right you just cancelled every other man here you say you love my bag and the color of my nails you can see that i got it goin' on i wanna make sure you remember me so i'm gon' leave my number on your video phone i got no time for frontin' i know just what im wantin' if it's gonna be you and me when i call they better see me on your video screen  pre  beyoncé them hustlas keep on talkin' they like the way i'm walkin' you saying that you want me so press record ill let you film me   beyoncé on your video phone make a cameo tape me on your video phone i can handle you watch me on your video phone on your video video if you want me you can watch me on your video phone   lady gaga  beyoncé you're my phone star and i'm happy when my lights flashin' 'cause you on my receiver oh hubba hubba honey baby is so sexy that he should win an oscar oh and when you miss me just remember that i always got you with me oh i'll be your gene you'll be my brando i'mma put you in my movie if you think that you can handle can you handle it whoa i know you like that can you handle it turn you into a star i got it like that can you handle it baby don't fight it tell 'em b 'cause when i miss your call i hit you right back on my video phone you like what you see  pre  lady gaga them hustlas like my fashion you wanna video me they like the way i'm walkin' you like what you see you sayin' that you want me go on and video me so press record i'll let you film me   beyoncé  lady gaga on your video phone make a cameo tape me on your video phone oh i can handle you watch me on your video phone oh on your video video if you want me you can watch me on your video phone   lady gaga can you handle it can you handle it tell 'em b can you handle it can you handle it you like what you see can you handle it you wanna video me can you handle it you like what you see can you handle it go on and video me can you handle it you like what you see can you handle it you wanna video me   beyoncé you know them g's they be hollerin' 'specially them hot ones brooklyn atlanta houston to new orleans when they see me they be like yo b let me call you you breakin' my focus boy you cute and you ballin' you like it when i shake it shawty on a mission what your name is what you want me naked if you likin' this position you can tape it on your video phone hustla keep on talkin' you like the way it's poppin' you sayin' that you want me press record and baby film me   beyoncé on your video phone make a cameo tape me on your video phone i can handle you watch me on your video phone on your video video if you want me you can watch me on your video phone   beyoncé uh uh uh ah uh uh uh uh ah uh video phone,joy
